Timestamp,SF_Product_Name,BU,Revenue,Quantity,Open_Opportunities,New_Quotes,Revenue_new_orders,Quantity_new_orders
8/1/2025,prod_18606,D200,446621,84,10,5,124032,24
8/1/2025,Quick Clean - QC1-01,D100,1086,1,1,0,0,0
8/1/2025,Quick Clean - QC1-01,D300,3880,4,4,1,999,1
8/1/2025,Quick Clean - QC3-01,D100,47296,26,21,1,1929,1
8/1/2025,Quick Clean - QC3-01,D200,136464,85,72,9,14976,9
8/1/2025,Quick Clean - QC3-01,D300,11598,7,8,2,3410,2
8/1/2025,Quick Clean - QC3R-01,D100,4304,2,1,0,0,0
8/1/2025,Quick Clean - QC3R-01,D200,44685,18,13,1,12690,5
8/1/2025,Quick Clean - QC3R-01,D300,10796,5,5,1,1712,1
8/1/2025,Quick Clean - QC6-01,D100,8288,3,3,0,0,0
8/1/2025,Quick Clean - QC6-01,D200,115003,47,38,5,15540,6
8/1/2025,Quick Clean - QC6-01,D300,2524,1,1,0,0,0
8/1/2025,Quick Clean - QC6R-01,D200,20669,8,5,0,0,0
8/1/2025,Quick Clean - QC6R-01,D300,5324,2,2,0,0,0
8/1/2025,Quiet Cottages - All Models,D300,636625,100,19,2,51660,7
8/1/2025,Raintree - All Models,D300,2268850,284,54,6,229452,29
8/1/2025,Sani-Kennels - All Models,D300,23066017,8579,384,54,1054936,761
8/1/2025,Scavengers - All Models,D300,12822,8,8,0,0,0
8/1/2025,Shor-Pet - All Models,D300,961,1,1,0,0,0
8/1/2025,Small Animal Bathing Tub,D300,2800,1,1,1,2800,1
8/1/2025,Software - IQ Path Citrix,D100,556878,468,8,0,0,0
8/1/2025,Software - IQ Path RDP,D100,14840,20,1,0,0,0
8/1/2025,Software - IQIE,D100,11212,2,2,0,0,0
8/1/2025,Space Saver Folding Kennels,D300,375983,129,20,2,24000,7
8/1/2025,Stainless Steel Cages - All Models,D300,9184380,5866,376,60,872253,837
8/1/2025,Stainless Steel Cat Suites - All Models,D300,967749,187,27,3,217845,45
8/1/2025,Stainless Steel Fixed Height Tables,D300,493211,159,41,3,59343,21
8/1/2025,Stainless Steel Kennels - All Models,D300,16946559,5034,294,37,588653,222
8/1/2025,Stainless Steel Tubs - All Models except Grooming,D300,29616,20,16,3,2978,2
8/1/2025,Standard Knee Crutch (9A643001),D100,1812,2,1,0,0,0
8/1/2025,Synthesis Fixed Height Tables - All Models,D300,748461,248,90,14,100372,33
8/1/2025,Tapered Electric - All Models,D300,47816,8,3,2,41839,7
8/1/2025,T-Kennels - All Models,D300,9182754,2497,103,9,1642866,492
8/1/2025,Ultra-Base - All Models,D300,1075260,284,30,2,17000,7
8/1/2025,UltraComfort Chair Only- 153592-001,D200,25141,5,3,0,0,0
8/1/2025,UltraComfort Console Chair- 153592-002,D200,126350,25,1,1,126350,25
8/1/2025,UltraComfort LR Chair- 153592-003,D200,917345,195,24,3,42867,9
8/1/2025,UltraLift Pro - All Models,D300,87176,12,5,0,0,0
8/1/2025,UltraTrim Chair Only- 153758-001,D200,594758,131,24,3,51326,11
8/1/2025,UltraTrim Console Chair- 153758-002,D200,39853,10,2,0,0,0
8/1/2025,UltraTrim LR Chair- 153758-003,D200,5627417,1120,141,40,831270,165
8/1/2025,Units - Assistant - Elevance,D200,0,0,1,0,0,0
8/1/2025,Utility Tables - All Models,D300,66894,91,11,2,5397,5
8/1/2025,Vaporizers - All Models,D300,76684,62,21,6,28235,22
8/1/2025,Ventilators - All Models,D300,15448,3,2,0,0,0
8/1/2025,VF-5,D300,1272,5,2,0,0,0
8/1/2025,VMS,D300,41740,18,7,1,7122,3
8/1/2025,VMS Plus,D300,291694,138,30,6,54355,21
8/1/2025,V-Top Surgery Table - All Models,D300,1066311,305,80,15,82627,23
8/1/2025,Wall Mount Exam Table - All Models,D300,20320,29,10,1,4000,4
8/1/2025,Zone Mobile Cart - 2 200 0072,D100,607,1,1,0,0,0
8/1/2025,Zone Wall Mount - 2 200 0082,D100,93951,139,3,0,0,0
9/1/2025,002-10064-00,D100,130765,616,18,3,5271,21
9/1/2025,002-10974-00,D100,27965,30,1,0,0,0
9/1/2025,002-11176-01,D100,21406,14,1,1,21406,14
9/1/2025,002-11176-03,D100,157068,41,6,4,113438,26
9/1/2025,002-11177-01,D100,7550,5,1,0,0,0
9/1/2025,002-11177-03,D100,256296,59,2,0,0,0
9/1/2025,002-11178-02,D100,218344,56,2,2,218344,56
9/1/2025,002-11178-03,D100,25098,6,2,0,0,0
9/1/2025,1-100-1603,D100,5000,8,1,1,5000,8
9/1/2025,120/130 Treatment Lights - All Models,D300,339911,110,32,3,54584,17
9/1/2025,203,D100,32073,79,6,0,0,0
9/1/2025,204,D100,2693292,2282,128,39,412272,336
9/1/2025,224,D100,8414477,1966,130,27,1358413,301
9/1/2025,225,D100,13099448,2340,139,18,841923,141
9/1/2025,230,D100,1787604,194,44,9,458101,49
9/1/2025,244,D100,769742,77,15,4,519792,52
9/1/2025,250 - Medical,D100,7015,21,3,0,0,0
9/1/2025,250 Exam Light,D300,648,2,2,0,0,0
9/1/2025,253 - Medical,D100,1962003,2007,117,21,224400,220
9/1/2025,255 - Medical,D100,1756966,646,97,9,143208,51
9/1/2025,255 LED Procedure Light,D300,383679,109,45,3,24488,7
9/1/2025,271,D100,17040,96,3,2,920,5
9/1/2025,272,D100,914610,5820,253,26,58310,343
9/1/2025,273,D100,431744,1901,77,11,33221,139
9/1/2025,274,D100,47332,178,7,1,554,2
9/1/2025,275,D100,1161,4,1,0,0,0
9/1/2025,276,D100,442365,1025,35,4,27648,54
9/1/2025,277,D100,399924,646,16,6,137970,219
9/1/2025,280,D100,1023702,3409,174,16,60865,185
9/1/2025,280,D200,5820,20,1,0,0,0
9/1/2025,280/282,D300,62550,171,14,0,0,0
9/1/2025,281,D100,84939,130,22,4,40980,60
9/1/2025,282,D100,231421,503,37,4,9291,19
9/1/2025,3-009-0062,D100,814,30,3,1,513,19
9/1/2025,3-009-0070,D100,528,23,2,1,437,19
9/1/2025,3-009-0072,D100,589,19,1,1,589,19
9/1/2025,3-009-0074,D100,114,3,1,1,114,3
9/1/2025,3-009-0076,D100,315,7,1,0,0,0
9/1/2025,425,D100,130204,232,5,1,1740,3
9/1/2025,427,D100,20900,25,2,1,5016,6
9/1/2025,6211,D100,59418,55,5,3,11352,9
9/1/2025,6212,D100,2434310,1918,93,18,266760,195
9/1/2025,6212 - All Models,D300,0,0,1,0,0,0
9/1/2025,6213,D100,1054582,760,25,6,360126,243
9/1/2025,6214,D100,93388,95,21,5,10374,7
9/1/2025,6215,D100,1270925,1391,111,14,128050,130
9/1/2025,6215,D200,2955,3,1,1,2955,3
9/1/2025,6215 - All Models,D300,3088,3,2,0,0,0
9/1/2025,6216,D100,84750,85,7,2,44088,44
9/1/2025,6217,D100,103576,101,3,0,0,0
9/1/2025,6218,D100,30741,21,4,0,0,0
9/1/2025,6219,D100,96109,64,6,0,0,0
9/1/2025,626 Non Scale Wired,D100,27476861,4311,235,39,3508928,503
9/1/2025,626 Scale Wired,D100,40461779,4684,184,26,3746031,410
9/1/2025,626 Scale Wireless,D100,21449390,2686,126,7,167960,20
9/1/2025,6282,D100,1438597,1456,61,10,175695,159
9/1/2025,6282,D300,3553,3,3,1,1223,1
9/1/2025,6283,D100,481640,350,13,5,48825,35
9/1/2025,630,D100,11129701,1003,165,20,499316,43
9/1/2025,631,D100,1961096,158,38,14,546128,44
9/1/2025,640,D100,59996,27,14,1,5324,2
9/1/2025,641,D100,3172250,281,53,9,357802,31
9/1/2025,641- Standard,D200,613989,56,20,1,22658,2
9/1/2025,641- With Rotation,D200,353204,32,6,0,0,0
9/1/2025,646,D100,58640,10,1,0,0,0
9/1/2025,647,D100,899939,113,37,8,106223,13
9/1/2025,647,D200,8171,1,1,0,0,0
9/1/2025,680,D100,12393,41,3,0,0,0
9/1/2025,8012 Fold-Down,D300,336790,291,82,13,60318,49
9/1/2025,8019-02X,D300,547845,94,38,5,40850,7
9/1/2025,8020-XXX,D300,19584,4,3,0,0,0
9/1/2025,95,D100,626,1,1,1,626,1
9/1/2025,AH9000-001,D300,104901,13,9,2,16930,2
9/1/2025,AH9000-002,D300,144639,17,15,3,33740,4
9/1/2025,AH9000-003,D300,53881,13,8,0,0,0
9/1/2025,AH9000-005,D300,8660,1,1,0,0,0
9/1/2025,Air Lift Stools - All Models,D300,6409,14,5,0,0,0
9/1/2025,Air/Vac - Comp P21,D200,7320,2,2,1,4320,1
9/1/2025,Air/Vac - Comp P22,D200,4482,1,2,0,0,0
9/1/2025,Air/Vac - Comp P22-050,D200,8792,2,2,0,0,0
9/1/2025,Air/Vac - Comp P32,D200,197711,34,31,3,18423,3
9/1/2025,Air/Vac - Comp P32-050,D200,144552,24,23,2,18423,3
9/1/2025,Air/Vac - Comp P52,D200,306764,45,38,0,0,0
9/1/2025,Air/Vac - Comp P52-050,D200,242158,34,25,1,7321,1
9/1/2025,Air/Vac - Comp P72,D200,521279,57,43,3,29430,3
9/1/2025,Air/Vac - Comp P72-050,D200,294602,33,26,2,19620,2
9/1/2025,Air/Vac - GV G10,D200,142742,9,9,0,0,0
9/1/2025,Air/Vac - GV G10-050,D200,53061,3,3,0,0,0
9/1/2025,Air/Vac - GV G14,D200,154070,8,6,0,0,0
9/1/2025,Air/Vac - GV G14-050,D200,136592,8,7,0,0,0
9/1/2025,Air/Vac - GV G3,D200,122617,14,16,2,17648,2
9/1/2025,Air/Vac - GV G3-050,D200,197308,22,20,1,9177,1
9/1/2025,Air/Vac - GV G5,D200,328485,31,26,0,0,0
9/1/2025,Air/Vac - GV G5-050,D200,229336,21,17,1,11272,1
9/1/2025,Air/Vac - GV G6,D200,62248,4,5,2,31124,2
9/1/2025,Air/Vac - GV G6-050,D200,94616,6,6,1,16184,1
9/1/2025,Air/Vac - GV G7,D200,573849,50,28,3,88018,7
9/1/2025,Air/Vac - GV G7-050,D200,293230,23,15,1,13077,1
9/1/2025,Air/Vac - PV P14,D200,50865,3,3,0,0,0
9/1/2025,Air/Vac - PV P3,D200,95104,11,10,0,0,0
9/1/2025,Air/Vac - PV P5,D200,67655,7,8,1,9789,1
9/1/2025,Air/Vac - PV P7,D200,154049,13,7,1,12028,1
9/1/2025,Air/Vac - WR CV10R,D200,28922,6,5,0,0,0
9/1/2025,Air/Vac - WR CV3R,D200,1942,1,1,0,0,0
9/1/2025,Air/Vac - WR CV5R,D200,8676,3,3,1,2892,1
9/1/2025,Air/Vac - WR CV6R,D200,8638,3,3,0,0,0
9/1/2025,Animal Lift Table with Safety Tie Downs - All Models,D300,4619,1,1,0,0,0
9/1/2025,Articulating Knee Crutch (9A645001),D100,56746,49,5,2,2408,3
9/1/2025,Asepsis 21 Doctor’s Cart- 153740-002,D200,15740,5,1,0,0,0
9/1/2025,Asepsis 21 Duo Cart- 153740-003,D200,90462,23,4,1,12051,3
9/1/2025,Asepsis 21 Rear Delivery- KSRD-CM / CMA,D200,133821,48,16,2,12601,5
9/1/2025,Asepsis 21 Traditional Instrument Delivery- 153600-010/ 011,D200,1164107,276,47,0,0,0
9/1/2025,Assist Arms (9A615001),D100,815,1,0,0,0,0
9/1/2025,"Bien-Air 1:1 NOVA MicroSeries Contra Angle, Blue Low Speed",D200,278987,263,24,1,5385,5
9/1/2025,Bien-Air 1:1 Straight Nosecone Attachment,D200,20002,56,11,1,1805,5
9/1/2025,"Bien-Air 1:5 NOVA MicroSeries Contra Angle, Red High Speed",D200,506481,475,38,1,10770,10
9/1/2025,Bien-Air Lubricare 2 Handpiece Maintenance System,D200,133445,45,31,1,3093,1
9/1/2025,Bien-Air Lubrifluid Lubricant (Single Can - 500ml or 16.9oz can),D200,276,4,4,1,69,1
9/1/2025,Bien-Air MX2 Plus LED Micromotor,D200,307859,271,5,0,0,0
9/1/2025,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Factory Install",D200,123376,36,8,0,0,0
9/1/2025,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Field Install",D200,31256,8,1,0,0,0
9/1/2025,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Factory Install",D200,234188,64,12,1,31256,8
9/1/2025,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Field Install",D200,31256,8,1,0,0,0
9/1/2025,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Factory Install",D200,210740,89,10,1,7533,3
9/1/2025,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Field Install",D200,2440,1,1,0,0,0
9/1/2025,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Factory Install",D200,324753,134,26,4,55242,22
9/1/2025,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Field Install",D200,19805,8,3,2,10044,4
9/1/2025,Bien-Air Spraynet Disinfectant Cleaner (Single Can - 500ml or 16.9oz can),D200,273,4,4,0,0,0
9/1/2025,Big Top - All Models,D300,10574,5,5,0,0,0
9/1/2025,BR DR Sensor - All Models,D300,207207,21,21,8,78936,8
9/1/2025,BR Sensor - All Models,D300,10080,1,1,0,0,0
9/1/2025,Cabinetry - Animal Health,D300,15243615,295,255,17,1096781,17
9/1/2025,Cabinetry - Treatment Chase,D300,108872,31,22,3,23792,4
9/1/2025,Carthage Stools - All Models,D300,2966,3,2,0,0,0
9/1/2025,Casework - Medical,D100,70392836,952,681,75,2810524,148
9/1/2025,Cat Scales - All Models,D300,7681,26,9,2,1204,4
9/1/2025,Cat Towers - All Models,D300,262061,108,14,3,60676,14
9/1/2025,Chain Link - All Models,D300,1154529,693,68,10,49716,27
9/1/2025,Classic Grooming Tub - All Models,D300,6870,2,2,0,0,0
9/1/2025,CMDT-60,D300,96065,11,11,1,10239,1
9/1/2025,CMDT-WS-45,D300,57943,5,2,0,0,0
9/1/2025,CMDT-WS-60,D300,28558,2,1,0,0,0
9/1/2025,CMWO,D300,41540,6,4,0,0,0
9/1/2025,CMWS,D300,213621,27,17,1,7972,1
9/1/2025,Comfort Suites and Cat Condos - All Models,D300,2512290,405,76,9,106402,15
9/1/2025,Containment Installation,D300,253088,9,4,0,0,0
9/1/2025,C-STAT5,D300,77162,38,18,4,12240,6
9/1/2025,DC Generator - All Models,D300,27791,5,5,1,4771,1
9/1/2025,Dental Casework - Artizan Expressions Operatory,D200,31737013,821,501,62,2291493,64
9/1/2025,Dental Casework - Synthesis Operatory,D200,33719049,581,548,45,1830011,45
9/1/2025,Dental Lighting - 255,D200,153259,55,14,1,5842,2
9/1/2025,Dental Stools - Assistant's,D200,864865,1346,204,33,100254,147
9/1/2025,Dental Stools - Dentist's,D200,748686,1401,205,32,68160,120
9/1/2025,Double Deckers - All Models,D300,526351,21,5,0,0,0
9/1/2025,DR Sensor - All Models,D300,10663,1,1,0,0,0
9/1/2025,Dryer Cages - All Models,D300,16500,5,4,0,0,0
9/1/2025,Elevance Chair Only- 153810-001,D200,1583361,198,34,7,179979,18
9/1/2025,Elevance LR Chair- 153810-003,D200,4494430,571,84,9,295704,36
9/1/2025,Elite - All Models,D300,36051,23,15,1,1372,1
9/1/2025,Elite Grooming Tub - All Models,D300,361379,80,53,5,38842,9
9/1/2025,Flat Top Surgery Table - All Models,D300,142624,63,24,2,9118,3
9/1/2025,Folding Kennels (KC),D300,19830,7,3,1,0,2
9/1/2025,Fold-Up - All Models,D300,230175,197,53,13,35355,31
9/1/2025,Fold-up Lift Table - All Models,D300,220594,39,21,6,48001,8
9/1/2025,HEINE BP G5 - M-000-09-230-166,D100,2431,17,4,1,282,2
9/1/2025,HEINE BP XXL - M-000-09-323-166,D100,9792,51,2,0,0,0
9/1/2025,HEINE Desktop - A-832-24-420-166,D100,266956,218,11,1,9856,8
9/1/2025,HEINE Desktop - A-853-24-420-166,D100,562975,492,26,5,45786,39
9/1/2025,HEINE Desktop - A-879-23-420-166,D100,32028,34,4,2,15072,16
9/1/2025,HEINE System - A‐095-12-930‐166,D100,649789,566,33,3,17178,14
9/1/2025,HEINE System - A‐095-12‐931‐166,D100,1426652,1409,50,3,44290,43
9/1/2025,HEINE System - A‐095-12-932‐166,D100,74160,90,1,0,0,0
9/1/2025,HEINE Wall - A-095-12-204-166,D100,73188,93,2,0,0,0
9/1/2025,HEINE Wall - A-095-12-208-166,D100,475666,495,25,1,0,1
9/1/2025,HEINE Wall - A-095-12-209-166,D100,467536,521,15,1,18216,18
9/1/2025,HEINE Wall - A-095-12-210,D100,122480,166,8,1,4560,6
9/1/2025,Imaging - Preva,D200,2146737,611,106,8,107010,30
9/1/2025,Imaging - Sensor,D200,148294,30,9,0,0,0
9/1/2025,Instrument Processing - M11,D100,2264032,248,96,11,225654,23
9/1/2025,Instrument Processing - M11,D200,2158471,326,179,12,156912,28
9/1/2025,Instrument Processing - M9,D100,848629,110,21,4,66744,7
9/1/2025,Instrument Processing - M9,D200,73062,11,7,1,10300,1
9/1/2025,IQecg - 4 000 0080,D100,3069015,668,119,14,257455,55
9/1/2025,IQvitals - 4 000 0622,D100,7352,3,1,0,0,0
9/1/2025,IQvitals - 4 000 0624,D100,1535088,367,20,6,512280,120
9/1/2025,IQvitals - 4 000 0722,D100,857323,219,11,1,118250,25
9/1/2025,IQvitals - 4 000 0724,D100,1959961,434,23,3,156205,35
9/1/2025,Iqvitals 4-000-0540,D100,122536,40,4,0,0,0
9/1/2025,Iqvitals 4-000-0550,D100,7544909,2111,119,8,222516,64
9/1/2025,IQVitals All Mount (3-009-0063),D100,13825,48,2,0,0,0
9/1/2025,IQVitals Mobile Cart - 3 004 2000,D100,3045,40,3,2,0,33
9/1/2025,IQVitals Wall Mount - 3-009-0003,D100,170665,556,18,4,0,22
9/1/2025,Isolation Cages - All Models,D300,157779,24,11,1,9031,2
9/1/2025,K9 Cabins - All Models,D300,687888,331,27,5,97460,72
9/1/2025,Kat Play Around,D300,89689,17,8,2,10250,2
9/1/2025,LED- Cabinet Mounted Light- CBML-L,D200,159593,62,9,1,10524,4
9/1/2025,LED- Ceiling Mounted Light- CEML-L,D200,1037975,382,58,6,62964,22
9/1/2025,LED- Elevance LR Light- 153901-002 / 007,D200,184477,75,17,7,37725,15
9/1/2025,LED- Elevance- Procenter LR Light- 153901-003 / 008,D200,685299,310,16,2,7356,3
9/1/2025,LED- Track Mounted Light TRML-L,D200,754098,239,31,3,29466,9
9/1/2025,LED- Ultra Console Light,D200,83491,36,3,1,7104,3
9/1/2025,LED- Ultra LR Light- 153915-002 / 004,D200,1755988,812,87,18,171402,77
9/1/2025,LED- Wall Mounted Light- WAML-L,D200,445635,175,29,3,33826,13
9/1/2025,LoFlo,D300,2091,1,1,0,0,0
9/1/2025,Luxury Suites - All Models,D300,1227987,323,25,2,40000,15
9/1/2025,M11-043,D300,181689,36,28,2,11223,2
9/1/2025,M11-053,D300,308677,40,33,3,25419,3
9/1/2025,M2,D100,328888,297,12,1,0,1
9/1/2025,M4,D100,1077612,867,31,8,26623,21
9/1/2025,M5,D100,85495,58,5,3,23205,17
9/1/2025,M9-043,D300,9102,2,2,0,0,0
9/1/2025,Manual Stools - All Models,D100,2511,22,6,2,492,5
9/1/2025,Manual Stools - All Models,D300,1944,54,3,1,585,5
9/1/2025,MDS Services,D100,6433861,148,143,33,569121,31
9/1/2025,MDS Services,D300,16736217,288,289,22,892331,22
9/1/2025,Midmark Complete - All Models,D300,505881,42,33,5,75935,5
9/1/2025,Midmark Digital Spirometer - USB version,D100,4262,2,1,0,0,0
9/1/2025,Mobile Lift Tables - All Models,D300,357574,87,44,5,20967,5
9/1/2025,P1,D100,220648,130,13,1,2471,1
9/1/2025,P2,D100,103788,54,4,0,0,0
9/1/2025,P3,D100,9135,5,3,1,5766,3
9/1/2025,Patient Support Rails (9A600001),D100,271238,284,15,3,16935,15
9/1/2025,Patient Support Rails + (9A600002),D100,2628073,1698,91,20,244223,142
9/1/2025,Pivoting Work Surface and Asst Unit- 153659-004,D200,2496964,811,235,27,263348,64
9/1/2025,Pivoting Work Surface Only- 153659-003,D200,293976,195,75,16,68502,49
9/1/2025,"Pivoting Work Surface, Assistant’s Unit and Procenter-153659-002",D200,3684701,588,188,18,276713,48
9/1/2025,Platform Scales - All Models,D300,34709,36,30,4,3850,4
9/1/2025,"Procenter Assistant's Unit, Console and Cuspidors",D200,720059,678,64,16,73576,68
9/1/2025,Procenter LR or Console- 153600-001/002/003/020/021,D200,8495757,1426,186,37,856379,139
9/1/2025,Procenter Wall/ Side Cabinet Units- 153678,D200,189122,39,10,0,0,0
9/1/2025,prod_18606,D200,403274,78,12,3,113696,22
9/1/2025,Quick Clean - QC1-01,D100,1086,1,1,0,0,0
9/1/2025,Quick Clean - QC1-01,D300,2920,3,3,0,0,0
9/1/2025,Quick Clean - QC3-01,D100,45515,25,17,1,9645,5
9/1/2025,Quick Clean - QC3-01,D200,138577,86,72,5,8320,5
9/1/2025,Quick Clean - QC3-01,D300,13310,8,9,1,1712,1
9/1/2025,Quick Clean - QC3R-01,D100,4304,2,1,1,4304,2
9/1/2025,Quick Clean - QC3R-01,D200,42147,17,12,0,0,0
9/1/2025,Quick Clean - QC3R-01,D300,10211,5,5,1,1930,1
9/1/2025,Quick Clean - QC6-01,D100,5453,2,2,0,0,0
9/1/2025,Quick Clean - QC6-01,D200,122873,50,40,3,10360,4
9/1/2025,Quick Clean - QC6-01,D300,2524,1,1,0,0,0
9/1/2025,Quick Clean - QC6R-01,D200,26025,10,6,1,5356,2
9/1/2025,Quick Clean - QC6R-01,D300,5324,2,2,0,0,0
9/1/2025,Quiet Cottages - All Models,D300,579417,88,19,2,66420,9
9/1/2025,Raintree - All Models,D300,2224970,287,53,4,53831,15
9/1/2025,Sani-Kennels - All Models,D300,24600616,9242,395,48,2822914,974
9/1/2025,Scavengers - All Models,D300,10662,14,8,2,1218,8
9/1/2025,Shor-Pet - All Models,D300,961,1,1,0,0,0
9/1/2025,Small Animal Bathing Tub,D300,2800,1,1,0,0,0
9/1/2025,Software - IQ Path Citrix,D100,556878,468,8,0,0,0
9/1/2025,Software - IQ Path RDP,D100,14840,20,1,0,0,0
9/1/2025,Software - IQIE,D100,11212,2,2,0,0,0
9/1/2025,Space Saver Folding Kennels,D300,462783,172,25,5,86800,43
9/1/2025,Stainless Steel Cages - All Models,D300,9562131,6480,377,46,960826,1038
9/1/2025,Stainless Steel Cat Suites - All Models,D300,1453600,288,31,5,498623,103
9/1/2025,Stainless Steel Fixed Height Tables,D300,443991,145,41,6,36037,13
9/1/2025,Stainless Steel Kennels - All Models,D300,16974217,5344,287,29,606987,461
9/1/2025,Stainless Steel Tubs - All Models except Grooming,D300,34083,19,17,3,8934,6
9/1/2025,Standard Knee Crutch (9A643001),D100,1812,2,1,0,0,0
9/1/2025,Synthesis Fixed Height Tables - All Models,D300,802169,258,90,13,165453,44
9/1/2025,Tapered Electric - All Models,D300,41839,7,2,0,0,0
9/1/2025,T-Kennels - All Models,D300,8379972,2372,96,8,366842,59
9/1/2025,Ultra-Base - All Models,D300,1325327,362,38,9,274067,86
9/1/2025,UltraComfort Chair Only- 153592-001,D200,25141,5,3,0,0,0
9/1/2025,UltraComfort Console Chair- 153592-002,D200,126350,25,1,0,0,0
9/1/2025,UltraComfort LR Chair- 153592-003,D200,899099,191,25,4,57156,12
9/1/2025,UltraLift Pro - All Models,D300,87176,12,5,0,0,0
9/1/2025,UltraTrim Chair Only- 153758-001,D200,547877,120,23,4,79322,17
9/1/2025,UltraTrim Console Chair- 153758-002,D200,54187,13,3,1,14334,3
9/1/2025,UltraTrim LR Chair- 153758-003,D200,5769418,1152,157,27,518914,104
9/1/2025,Units - Assistant - Elevance,D200,0,0,1,0,0,0
9/1/2025,Utility Tables - All Models,D300,71808,98,12,1,4914,7
9/1/2025,Vaporizers - All Models,D300,76831,62,21,3,6104,5
9/1/2025,Ventilators - All Models,D300,15448,3,2,0,0,0
9/1/2025,VF-5,D300,1272,5,2,0,0,0
9/1/2025,VMS,D300,44114,19,8,1,2374,1
9/1/2025,VMS Plus,D300,297469,140,31,6,28396,11
9/1/2025,V-Top Surgery Table - All Models,D300,1096166,312,84,13,66647,18
9/1/2025,Wall Mount Exam Table - All Models,D300,17344,23,9,1,0,2
9/1/2025,Zone Mobile Cart - 2 200 0072,D100,607,1,1,0,0,0
9/1/2025,Zone Wall Mount - 2 200 0082,D100,93951,139,3,0,0,0
10/1/2025,002-10064-00,D100,133024,563,19,2,2259,9
10/1/2025,002-10974-00,D100,27965,30,1,0,0,0
10/1/2025,002-11176-01,D100,21406,14,1,0,0,0
10/1/2025,002-11176-03,D100,187609,48,7,1,30541,7
10/1/2025,002-11177-01,D100,7550,5,1,0,0,0
10/1/2025,002-11177-03,D100,256296,59,2,0,0,0
10/1/2025,002-11178-02,D100,218344,56,2,0,0,0
10/1/2025,002-11178-03,D100,25098,6,2,0,0,0
10/1/2025,1-100-1603,D100,5000,8,1,0,0,0
10/1/2025,120/130 Treatment Lights - All Models,D300,352511,115,29,2,39084,12
10/1/2025,203,D100,12574,62,6,2,11470,10
10/1/2025,204,D100,2404088,2047,131,32,453990,370
10/1/2025,224,D100,9059932,2107,136,26,1853992,406
10/1/2025,225,D100,13768629,2419,142,17,1066032,176
10/1/2025,230,D100,2415738,263,45,10,822712,90
10/1/2025,244,D100,719762,73,13,4,69972,8
10/1/2025,250 - Medical,D100,12455,37,5,2,5440,16
10/1/2025,250 Exam Light,D300,648,2,2,0,0,0
10/1/2025,253 - Medical,D100,1749483,1797,118,13,41820,41
10/1/2025,255 - Medical,D100,1608975,591,90,7,50544,18
10/1/2025,255 LED Procedure Light,D300,362952,101,39,2,14716,4
10/1/2025,271,D100,16488,93,2,0,0,0
10/1/2025,272,D100,961839,6094,250,25,77520,456
10/1/2025,273,D100,430903,1893,86,18,29875,125
10/1/2025,274,D100,47472,178,5,1,1108,4
10/1/2025,276,D100,353210,849,29,0,0,0
10/1/2025,277,D100,246204,402,14,4,25830,41
10/1/2025,280,D100,1050640,3424,182,25,70735,227
10/1/2025,280,D200,5820,20,1,0,0,0
10/1/2025,280/282,D300,60401,165,13,1,3230,10
10/1/2025,281,D100,79047,121,21,1,1366,2
10/1/2025,282,D100,255437,553,44,9,27873,58
10/1/2025,3-009-0062,D100,814,30,3,0,0,0
10/1/2025,3-009-0070,D100,528,23,2,0,0,0
10/1/2025,3-009-0072,D100,589,19,1,0,0,0
10/1/2025,3-009-0074,D100,114,3,1,0,0,0
10/1/2025,3-009-0076,D100,315,7,1,0,0,0
10/1/2025,425,D100,128464,229,5,0,0,0
10/1/2025,427,D100,15884,19,1,0,0,0
10/1/2025,6211,D100,56746,53,5,1,2480,2
10/1/2025,6212,D100,2397914,1891,91,10,112176,82
10/1/2025,6212 - All Models,D300,0,0,1,0,0,0
10/1/2025,6213,D100,1020201,736,25,5,20748,14
10/1/2025,6214,D100,98934,98,22,3,7410,5
10/1/2025,6215,D100,1458383,1576,120,20,205865,209
10/1/2025,6215 - All Models,D300,2039,2,1,0,0,0
10/1/2025,6216,D100,54690,89,6,1,0,34
10/1/2025,6217,D100,103778,101,2,1,2606,2
10/1/2025,6218,D100,49149,33,5,1,18408,12
10/1/2025,6219,D100,185777,122,6,2,95852,62
10/1/2025,626 Non Scale Wired,D100,26377772,4207,237,36,1004544,150
10/1/2025,626 Scale Wired,D100,39041332,4422,185,26,2298909,251
10/1/2025,626 Scale Wireless,D100,19519864,2517,125,7,503880,58
10/1/2025,6281,D100,1057,1,1,1,1057,1
10/1/2025,6282,D100,1317993,1297,59,7,77350,70
10/1/2025,6282,D300,4776,4,4,1,1223,1
10/1/2025,6283,D100,421757,307,6,0,0,0
10/1/2025,630,D100,9323097,848,154,16,255464,24
